,NVDA,GOOGL,GOOG,AAPL,MSFT,AMZN,AVGO,META,TSLA,WMT,BRK-B,LLY,JPM,MU,XOM,V,AMD,INTC,JNJ,ORCL,COST,MA,CAT,CVX,BAC,CSCO,NFLX,ABBV,LRCX,KO,PG,UNH,AMAT,PLTR,HD,GE,MS,GEV,GS,MRK,PM,TXN,WFC,RTX,LIN,KLAC,C,AXP,IBM,ANET,PEP,TMUS,SNDK,MCD,NEE,VZ,ADI,QCOM,T,DIS,AMGN,BA,TMO,STX,TJX,BLK,APH,GILD,APP,SCHW,WDC,ISRG,ETN,UNP,DE,CRM,ABT,WELL,BX,PFE
2024-04-30,269.0726436781609,212.76048275862073,47.9902183908046,174.12064367816092,150.73944827586206,560.4455747126436,836.549367816092,56.68995402298851,249.2280114942529,226.2036206896552,798.4342413793104,1086.1971494252873,1299.5872873563221,353.78225287356327,87.38564367816092,209.51775862068968,149.27025287356324,273.90000000000003,21.754586206896555,230.9680114942529,634.8183448275862,711.2794712643679,1259.4047931034484,387.6681954022989,139.46862068965518,166.0505632183908,1945.7394252873564,147.72759770114945,852.6580459770115,624.5549655172414,824.6908620689655,442.133367816092,1037.094540229885,608.3308505747126,837.966091954023,178.80108045977013,508.93978160919545,172.34711494252875,96.6940459770115,91.5833448275862,3799.801057471265,587.6466781609196,1504.3406551724138,774.7487126436782,257.83329885057475,326.89597701149427,183.14570114942532,60.268494252873566,105.15241379310346,231.734091954023,1088.516379310345,897.8987701149426,350.02531034482763,1216.5672528735633,306.8099770114943,64.26680459770115,1085.3366206896553,575.6202643678162,191.55159770114943,534.8920689655173,119.77090804597701,3911.417931034483,768.2737586206897,197.91111494252874,765.2409195402299,100.87075862068967,189.75708045977012,161.9158275862069,570.7194482758622,1268.2199655172415,1819.514551724138,87.16526436781609,4970.833747126438,262.23039080459773,248.90268965517242,139.0698390804598,48.336528735632186,152.303091954023,86.4201724137931,112.63481609195402
2024-05-01,256.683,214.0635,47.8905,171.03449999999998,149.81400000000002,572.6804999999999,823.62,57.1515,245.238,226.36950000000002,781.8090000000001,1088.556,1315.7549999999999,343.644,86.22600000000001,210.798,148.617,276.26550000000003,21.9975,231.84000000000003,637.5075,736.5435000000001,1251.411,388.4475,141.204,167.77949999999998,1963.8885,147.58800000000002,881.9055,607.0260000000001,817.8555,444.423,1026.1965,590.8665000000001,851.1825,178.836,502.2885,168.31500000000003,94.65750000000001,90.75150000000001,3897.4215,597.072,1529.6924999999999,783.846,264.6,332.95500000000004,178.6365,59.79750000000001,106.05000000000001,237.62550000000002,1097.1870000000001,887.0085,352.18050000000005,1204.6755,310.338,62.08650000000001,1100.295,574.875,191.142,539.721,120.6345,3898.293,773.052,193.91400000000002,791.8050000000001,104.5485,195.7305,163.758,564.669,1282.5120000000002,1776.537,87.885,4987.164000000001,266.553,243.55800000000002,141.6555,46.588499999999996,153.38400000000001,83.77950000000001,112.4865
2024-05-02,258.7145287356322,213.65537931034484,48.30542528735632,166.57912643678162,152.9531724137931,567.7831034482759,827.8948965517242,60.39754022988506,241.51662068965516,226.9766666666667,790.851632183908,1090.8432413793103,1310.6970114942528,349.9254252873563,85.86347126436782,208.78071264367816,151.90259770114943,273.71673563218394,21.463241379310347,225.4743448275862,644.3489885057472,734.4042528735632,1269.8296551724138,385.8655862068966,140.7770114942529,172.4518390804598,1923.6443218390805,144.46452873563217,883.932551724138,646.4711494252874,784.1069425287357,461.83264367816093,1028.4075862068967,590.0973103448276,853.4133563218392,176.93779310344826,504.54901149425285,171.09659770114945,94.63577011494253,92.22995402298851,3769.9558390804596,605.0995172413793,1477.6858620689654,792.8057011494253,256.63439080459773,326.30850574712645,177.07436781609198,59.325954022988505,104.9103908045977,236.8625747126437,1094.320643678161,866.8712183908046,347.656183908046,1217.9627816091954,302.93321839080465,60.807264367816096,1074.7799540229885,591.8517701149426,190.29059770114944,532.7674482758621,119.4188275862069,3870.6639310344826,782.720183908046,193.9991264367816,780.3143678160919,102.9668275862069,197.57108045977012,169.28960919540228,583.7938620689656,1299.277264367816,1843.0967586206896,86.10510344827586,5133.213103448276,264.3771264367816,253.4826666666667,141.1237011494253,46.62450574712644,154.61308045977012,86.83000000000001,111.12979310344828
2024-05-03,265.42574137931035,210.36653448275862,48.415942528735634,166.64922988505745,156.7053563218391,562.753867816092,817.8152758620689,59.8419367816092,228.17300574712644,228.74062643678164,805.9898448275862,1123.6577126436782,1305.4855402298851,341.26617241379313,85.56356321839081,208.36935057471263,155.8118793103448,269.5357356321839,21.548563218390804,226.20735632183906,637.4695689655173,751.2775172413793,1273.4675287356322,386.79145402298855,139.80287356321838,176.66668390804597,1965.9542586206896,141.2639712643678,905.7229022988506,662.3292528735633,770.4399712643678,465.78533333333337,1035.3611609195402,589.9891494252873,879.4441666666667,173.64988505747127,499.3590459770115,167.32196551724138,92.8059827586207,93.13183908045977,3821.338109195402,607.3226034482758,1551.7908735632184,807.2512241379311,256.4804597701149,332.215775862069,183.07869540229885,59.86295977011495,104.57885632183907,241.7538563218391,1087.7819827586206,881.5569770114943,355.6458965517241,1203.6501839080458,301.3119827586207,62.059862068965515,1070.7428505747127,593.6681724137931,193.63223563218392,545.9039425287357,120.87167241379309,3844.8523218390806,792.125183908046,194.45213218390805,763.6180114942529,105.00982758620691,201.84171264367816,167.5532183908046,573.7699137931035,1289.266304597701,1875.5869425287356,86.03658045977011,5236.02756321839,260.92682183908045,261.13705172413796,144.07054022988507,46.80768390804598,157.54627586206897,87.63432758620691,111.2536551724138
2024-05-06,263.59362068965515,207.77862068965518,47.11724137931034,170.19,159.46241379310345,571.6856896551725,834.7639655172414,59.664310344827584,227.94017241379308,223.31258620689655,797.7748275862068,1125.6077586206895,1309.806724137931,347.28982758620685,86.43068965517242,206.61120689655172,151.1012068965517,274.6577586206896,22.580517241379308,224.94275862068966,640.7313793103449,763.5306896551724,1267.1277586206895,398.9610344827586,140.33155172413794,174.91224137931036,1982.100344827586,138.3543103448276,907.0594827586207,668.1813793103448,759.3448275862069,457.22655172413795,1041.8379310344828,566.8687931034483,866.4629310344827,173.1243103448276,496.0141379310345,164.7,92.49913793103448,95.13896551724137,3810.638448275862,609.085,1537.4944827586207,793.6310344827587,261.3955172413793,331.07224137931036,177.6256896551724,59.916724137931034,104.55189655172413,242.8851724137931,1105.4987931034484,870.4910344827586,365.6003448275862,1221.22,297.22775862068966,64.18672413793104,1078.3643103448276,593.0146551724138,204.41310344827588,545.7922413793104,120.475,3904.0105172413796,791.443448275862,195.23155172413792,762.3212068965518,100.83931034482758,211.7646551724138,169.4012068965517,572.9477586206897,1315.7068965517242,1964.6206896551723,85.41051724137931,5199.797758620689,257.52517241379314,268.52620689655174,143.08706896551726,46.37051724137931,157.08551724137934,88.755,111.15672413793104
2024-05-07,272.9557988505747,207.29235057471266,47.16403448275862,172.95583908045978,160.06517816091954,579.1011034482759,845.3011436781609,61.191178160919534,245.26981609195403,217.49964942528734,796.4218620689655,1123.7288965517241,1341.6705114942529,343.62818965517243,89.64533908045976,209.6705459770115,150.37350574712644,278.9959942528736,22.719132183908044,232.24235632183905,631.6213390804597,750.9835977011494,1279.279712643678,408.7865344827586,138.61932758620688,173.57669540229884,1976.1751494252874,134.81000574712644,902.346264367816,684.0468678160919,751.4045172413793,454.86670114942524,1032.7260919540229,587.1722356321839,892.1073965517242,177.4702011494253,510.4912183908046,167.8732356321839,93.26524712643678,94.60166666666667,3789.1597931034485,622.2137873563217,1558.6334885057472,769.9144540229885,263.6955689655172,320.0251264367816,180.18513218390802,58.623568965517244,105.09308620689656,243.95444252873563,1119.1829655172412,881.8790517241379,365.91587931034485,1208.165356321839,286.62516091954024,62.56968965517241,1078.8167816091955,600.6521839080459,204.86154022988507,531.4951034482758,119.59376436781609,3975.385120689655,786.0146264367817,204.71421839080458,763.4638620689655,99.76845402298851,212.54332183908045,170.88281034482756,582.8051954022989,1321.7820632183907,1954.7292988505747,84.45750574712645,5210.131545977011,260.170367816092,269.5147816091954,142.3444655172414,46.18539655172414,161.52787356321838,85.98333908045976,111.99616666666667
2024-05-08,278.10602298850574,194.17094252873562,47.68464367816092,172.6502068965517,164.4167356321839,569.6151264367816,838.2452873563218,61.89843678160919,224.4726436781609,222.7143448275862,781.6112183908045,1129.4174712643678,1322.1143908045976,344.30018390804594,91.9263908045977,209.74294252873563,155.21462068965516,280.1170114942529,21.868183908045975,230.15816091954022,620.6689655172413,744.2973793103448,1293.4867586206897,413.916183908046,139.11618390804597,174.8085977011494,1973.8852413793102,137.5263448275862,895.4689655172414,701.7612873563218,751.8359540229885,459.9794022988506,1001.6933793103448,580.7966436781609,888.7200459770115,179.45177011494252,509.3697011494253,166.29085057471264,92.63181609195402,95.99048275862069,3638.9626666666663,621.8376551724137,1546.7765517241378,782.6430344827586,263.7974712643678,316.84124137931036,179.84133333333332,60.02432183908046,104.05549425287356,246.7830344827586,1146.663540229885,887.8145747126437,360.70395402298846,1197.7173793103448,280.8329655172414,63.625149425287354,1090.787540229885,589.1880459770115,210.43783908045975,535.1019310344827,119.74331034482759,3934.567448275862,809.059632183908,205.7736091954023,760.1536551724138,98.91747126436782,216.29181609195402,174.4822068965517,582.0706206896551,1341.076643678161,2021.1276781609197,84.94583908045978,5219.589103448276,259.9544827586207,270.3674022988506,145.38078160919542,47.863632183908045,161.16335632183907,83.60868965517241,111.63618390804598
2024-05-09,294.2913103448276,192.00148275862068,48.71144827586207,177.69565517241378,170.0686896551724,592.5014482758621,832.7508620689655,60.61541379310344,207.00258620689655,219.3384655172414,771.0714655172413,1115.3910344827584,1343.8207586206897,346.7530344827586,90.81777586206896,212.4805172413793,150.5061551724138,277.08849999999995,21.53248275862069,237.96343103448274,623.799396551724,744.3560172413793,1300.787396551724,410.8869655172414,140.81443103448274,172.8603275862069,1911.0499827586204,140.62481034482758,876.4584310344827,722.644448275862,763.2548793103448,469.22693103448273,987.818448275862,573.9080862068964,890.9644137931034,180.24499999999998,493.077,168.89936206896553,94.05186206896552,95.17905172413792,3723.876448275862,632.0268275862069,1522.8648275862067,799.6409827586207,265.174,315.3708103448276,182.76274137931034,59.94120689655172,102.0896724137931,249.67777586206896,1129.401896551724,874.4358103448276,349.2286379310344,1196.085172413793,275.5293965517241,65.75624137931034,1100.0528275862068,595.1245344827586,210.17346551724137,546.455224137931,118.6393448275862,4061.7383793103445,819.2877931034483,193.6343275862069,791.0869827586207,101.7841724137931,212.75441379310345,174.3456896551724,619.1852931034482,1319.1173965517241,2076.367620689655,87.7311724137931,5273.583137931035,258.1896379310345,270.0198620689655,146.11327586206895,47.32089655172414,161.69377586206897,84.21265517241379,110.6963448275862
2024-05-10,290.28847126436784,189.00740229885056,49.67610344827586,177.01262068965517,170.8044252873563,613.7997471264367,822.1484712643678,61.67088505747126,208.02197701149424,226.9416896551724,775.9084827586206,1132.1366321839078,1337.6184137931034,356.62867816091955,88.35874712643677,213.30263218390803,149.291816091954,275.0472988505747,21.29126436781609,243.42660919540228,611.2279310344827,741.9794827586206,1306.0925862068966,415.3061379310344,142.08229885057472,178.10880459770112,1914.348172413793,140.40640229885057,868.5992643678161,727.9715172413793,750.0849195402299,466.9954252873563,991.4456436781609,599.1066666666666,904.0565977011494,180.20631034482759,486.89537931034477,170.48821839080458,94.36667816091953,95.63150574712644,3754.3034022988504,631.3913908045977,1545.3241839080458,786.7649195402299,268.51235632183904,324.2069310344827,179.2366091954023,58.54043678160919,101.68159770114941,249.44508045977008,1100.7478275862068,870.7494712643678,349.7775287356322,1179.483344827586,275.4583678160919,66.00291954022988,1108.147068965517,593.8049310344827,214.93636781609192,546.6268620689655,120.36942528735632,4006.1621954022985,824.7835287356321,192.7175632183908,784.8360574712643,106.96225287356322,212.73345977011493,174.0929770114942,637.515264367816,1362.0717471264368,2024.8730229885055,85.9239540229885,5292.618333333333,254.8416781609195,269.0709885057471,146.4459540229885,46.22944827586206,166.2194252873563,86.09259770114943,110.09270114942528
2024-05-13,296.9008908045976,190.91382183908044,49.850833333333334,172.0997988505747,168.53525862068963,624.4272988505746,828.8505172413793,62.063074712643676,214.39971264367816,224.09146551724137,786.2869540229884,1139.8513793103446,1300.656436781609,361.47390804597694,89.92554597701148,214.1149712643678,146.31488505747126,276.8424425287356,21.27123563218391,237.70632183908043,611.4873850574712,751.9703448275861,1305.9927011494253,414.0456034482758,141.14735632183908,179.6612643678161,1903.0110057471263,141.95939655172413,868.039367816092,731.3424137931034,769.1813793103448,459.66749999999996,985.8590229885057,580.9778735632183,905.6885057471263,184.1960344827586,507.71497126436776,164.85471264367814,97.07571839080458,97.57137931034481,3580.812672413793,633.3070114942528,1556.6705747126434,798.8788505747126,268.65876436781605,320.1336781609195,183.00433908045974,58.013419540229876,103.82514367816091,252.95580459770113,1118.1266666666666,890.6288505747126,352.9105747126436,1186.7704310344825,272.32876436781606,64.41482758620688,1093.217068965517,596.4488218390804,220.03126436781605,551.6495114942528,118.85316091954022,4000.2050862068963,831.2339080459769,197.86362068965516,776.8166666666666,103.82514367816091,214.7899137931034,168.70399425287354,664.3965517241379,1352.226264367816,2022.7922126436779,85.16931034482758,5344.817155172413,264.87275862068964,267.6463505747126,143.60456896551722,45.853908045977,163.87393678160916,87.75307471264367,107.92752873563218
